Filename,ID,Microscope,Objective,Mag,Accession,Ear /Bundles,Ear row,Ear Position,Spk position,Position type,taxon.code,View,Charred?
7141_TRI11509_VB12_Base_1of2_Tara_1x1_d_c,7141,Nikon,1x,1,TRI11509,VB12,,Base,1of2,External,Tara,d,c
7142_TRI11509_VB12_Base_1of2_Tara_1x1_l_c,7142,Nikon,1x,1,TRI11509,VB12,,Base,1of2,External,Tara,l,c
7144_TRI11509_VB3_Top_1of2_Tara_1x1_d_c,7144,Nikon,1x,1,TRI11509,VB3,,Top,1of2,External,Tara,d,c
7145_TRI11509_VB3_Top_1of2_Tara_1x1_l_c,7145,Nikon,1x,1,TRI11509,VB3,,Top,1of2,External,Tara,l,c
7147_TRI11509_VB3_Top_2of2_Tara_1x1_d_c,7147,Nikon,1x,1,TRI11509,VB3,,Top,2of2,External,Tara,d,c
7148_TRI11509_VB3_Top_2of2_Tara_1x1_l_c,7148,Nikon,1x,1,TRI11509,VB3,,Top,2of2,External,Tara,l,c
7150_TRI11509_VB4_Top_1of1_Tara_1x1_d_c,7150,Nikon,1x,1,TRI11509,VB4,,Top,1of1,Solo,Tara,d,c
7151_TRI11509_VB4_Top_1of1_Tara_1x1_l_c,7151,Nikon,1x,1,TRI11509,VB4,,Top,1of1,Solo,Tara,l,c
7153_TRI11509_VB4_Top_1of2_Tara_1x1_d_c,7153,Nikon,1x,1,TRI11509,VB4,,Top,1of2,External,Tara,d,c
7154_TRI11509_VB4_Top_1of2_Tara_1x1_l_c,7154,Nikon,1x,1,TRI11509,VB4,,Top,1of2,External,Tara,l,c
7156_TRI11509_VB4_Top_2of2_Tara_1x1_d_c,7156,Nikon,1x,1,TRI11509,VB4,,Top,2of2,External,Tara,d,c
7157_TRI11509_VB4_Top_2of2_Tara_1x1_l_c,7157,Nikon,1x,1,TRI11509,VB4,,Top,2of2,External,Tara,l,c
7159_TRI11509_VB4_Top_1of2_Tara_1x1_d_c,7159,Nikon,1x,1,TRI11509,VB4,,Top,1of2,External,Tara,d,c
7160_TRI11509_VB4_Top_1of2_Tara_1x1_l_c,7160,Nikon,1x,1,TRI11509,VB4,,Top,1of2,External,Tara,l,c
7243_TRI11509_-_Top_1of1_Tara_1x1_d_c,7243,Nikon,1x,1,TRI11509,,,Top,1of1,Solo,Tara,d,c
7244_TRI11509_-_Top_1of1_Tara_1x1_l_c,7244,Nikon,1x,1,TRI11509,,,Top,1of1,Solo,Tara,l,c
7246_TRI11509_-_Top_1of1_Tara_1x1_d_c,7246,Nikon,1x,1,TRI11509,,,Top,1of1,Solo,Tara,d,c
7247_TRI11509_-_Top_1of1_Tara_1x1_l_c,7247,Nikon,1x,1,TRI11509,,,Top,1of1,Solo,Tara,l,c
7249_TRI11509_-_Top_1of2_Tara_1x1_d_c,7249,Nikon,1x,1,TRI11509,,,Top,1of2,External,Tara,d,c
7250_TRI11509_-_Top_1of2_Tara_1x1_l_c,7250,Nikon,1x,1,TRI11509,,,Top,1of2,External,Tara,l,c
7252_T1150001_-_Base_1of1_Tara_1x1_d_c,7252,Nikon,1x,1,T1150001,,,Base,1of1,Solo,Tara,d,c
7253_T1150001_-_Base_1of1_Tara_1x1_l_c,7253,Nikon,1x,1,T1150001,,,Base,1of1,Solo,Tara,l,c
7255_T1150001_-_Base_1of1_Tara_1x1_d_c,7255,Nikon,1x,1,T1150001,,,Base,1of1,Solo,Tara,d,c
7256_T1150001_-_Base_1of1_Tara_1x1_l_c,7256,Nikon,1x,1,T1150001,,,Base,1of1,Solo,Tara,l,c
7258_T1150001_VB13_Base_1of1_Tara_1x1_d_c,7258,Nikon,1x,1,T1150001,VB13,,Base,1of1,Solo,Tara,d,c
7259_T1150001_VB13_Base_1of1_Tara_1x1_l_c,7259,Nikon,1x,1,T1150001,VB13,,Base,1of1,Solo,Tara,l,c
7261_T1150001_VB13_Base_2of2_Tara_1x1_d_c,7261,Nikon,1x,1,T1150001,VB13,,Base,2of2,External,Tara,d,c
7262_T1150001_VB13_Base_2of2_Tara_1x1_l_c,7262,Nikon,1x,1,T1150001,VB13,,Base,2of2,External,Tara,l,c
7264_T1150001_VB12_Base_1of2_Tara_1x1_d_c,7264,Nikon,1x,1,T1150001,VB12,,Base,1of2,External,Tara,d,c
7265_T1150001_VB12_Base_1of2_Tara_1x1_l_c,7265,Nikon,1x,1,T1150001,VB12,,Base,1of2,External,Tara,l,c
7267_T1150001_VB12_Base_2of2_Tara_1x1_d_c,7267,Nikon,1x,1,T1150001,VB12,,Base,2of2,External,Tara,d,c
7268_T1150001_VB12_Base_2of2_Tara_1x1_l_c,7268,Nikon,1x,1,T1150001,VB12,,Base,2of2,External,Tara,l,c
7270_T1150001_VB12_Base_1of2_Tara_1x1_d_c,7270,Nikon,1x,1,T1150001,VB12,,Base,1of2,External,Tara,d,c
7271_T1150001_VB12_Base_1of2_Tara_1x1_l_c,7271,Nikon,1x,1,T1150001,VB12,,Base,1of2,External,Tara,l,c
7273_T1150001_VB12_Base_2of2_Tara_1x1_d_c,7273,Nikon,1x,1,T1150001,VB12,,Base,2of2,External,Tara,d,c
7274_T1150001_VB12_Base_2of2_Tara_1x1_l_c,7274,Nikon,1x,1,T1150001,VB12,,Base,2of2,External,Tara,l,c
7276_T1150001_VB12_Base_2of2_Tara_1x1_d_c,7276,Nikon,1x,1,T1150001,VB12,,Base,2of2,External,Tara,d,c
7277_T1150001_VB12_Base_2of2_Tara_1x1_l_c,7277,Nikon,1x,1,T1150001,VB12,,Base,2of2,External,Tara,l,c
7279_T1150001_VB8_Mid_1of2_Tara_1x1_d_c,7279,Nikon,1x,1,T1150001,VB8,,Mid,1of2,External,Tara,d,c
7280_T1150001_VB8_Mid_1of2_Tara_1x1_l_c,7280,Nikon,1x,1,T1150001,VB8,,Mid,1of2,External,Tara,l,c
7282_T1150001_VB8_Mid_2of2_Tara_1x1_d_c,7282,Nikon,1x,1,T1150001,VB8,,Mid,2of2,External,Tara,d,c
7283_T1150001_VB8_Mid_2of2_Tara_1x1_l_c,7283,Nikon,1x,1,T1150001,VB8,,Mid,2of2,External,Tara,l,c
7285_T1150001_VB7_Mid_1of2_Tara_1x1_d_c,7285,Nikon,1x,1,T1150001,VB7,,Mid,1of2,External,Tara,d,c
7286_T1150001_VB7_Mid_1of2_Tara_1x1_l_c,7286,Nikon,1x,1,T1150001,VB7,,Mid,1of2,External,Tara,l,c
7288_T1150001_VB7_Mid_2of2_Tara_1x1_d_c,7288,Nikon,1x,1,T1150001,VB7,,Mid,2of2,External,Tara,d,c
7289_T1150001_VB7_Mid_2of2_Tara_1x1_l_c,7289,Nikon,1x,1,T1150001,VB7,,Mid,2of2,External,Tara,l,c
7291_T1150001_VB7_Mid_1of2_Tara_1x1_d_c,7291,Nikon,1x,1,T1150001,VB7,,Mid,1of2,External,Tara,d,c
7292_T1150001_VB7_Mid_1of2_Tara_1x1_l_c,7292,Nikon,1x,1,T1150001,VB7,,Mid,1of2,External,Tara,l,c
7294_T1150001_VB7_Mid_2of2_Tara_1x1_d_c,7294,Nikon,1x,1,T1150001,VB7,,Mid,2of2,External,Tara,d,c
7295_T1150001_VB7_Mid_2of2_Tara_1x1_l_c,7295,Nikon,1x,1,T1150001,VB7,,Mid,2of2,External,Tara,l,c
7297_T1150001_VB9_Mid_1of2_Tara_1x1_d_c,7297,Nikon,1x,1,T1150001,VB9,,Mid,1of2,External,Tara,d,c
7298_T1150001_VB9_Mid_1of2_Tara_1x1_l_c,7298,Nikon,1x,1,T1150001,VB9,,Mid,1of2,External,Tara,l,c
7300_T1150001_VB9_Mid_2of2_Tara_1x1_d_c,7300,Nikon,1x,1,T1150001,VB9,,Mid,2of2,External,Tara,d,c
7301_T1150001_VB9_Mid_2of2_Tara_1x1_l_c,7301,Nikon,1x,1,T1150001,VB9,,Mid,2of2,External,Tara,l,c
7303_T1150001_VB9_Mid_2of2_Tara_1x1_d_c,7303,Nikon,1x,1,T1150001,VB9,,Mid,2of2,External,Tara,d,c
7304_T1150001_VB9_Mid_2of2_Tara_1x1_l_c,7304,Nikon,1x,1,T1150001,VB9,,Mid,2of2,External,Tara,l,c
7306_T1150001_-_Top_1of1_Tara_1x1_d_c,7306,Nikon,1x,1,T1150001,,,Top,1of1,Solo,Tara,d,c
7307_T1150001_-_Top_1of1_Tara_1x1_l_c,7307,Nikon,1x,1,T1150001,,,Top,1of1,Solo,Tara,l,c
7309_T1150001_VB3_Top_1of1_Tara_1x1_d_c,7309,Nikon,1x,1,T1150001,VB3,,Top,1of1,Solo,Tara,d,c
7310_T1150001_VB3_Top_1of1_Tara_1x1_l_c,7310,Nikon,1x,1,T1150001,VB3,,Top,1of1,Solo,Tara,l,c
7312_T1150001_VB3_Top_1of2_Tara_1x1_d_c,7312,Nikon,1x,1,T1150001,VB3,,Top,1of2,External,Tara,d,c
7313_T1150001_VB3_Top_1of2_Tara_1x1_l_c,7313,Nikon,1x,1,T1150001,VB3,,Top,1of2,External,Tara,l,c
7315_T1150001_VB3_Top_2of2_Tara_1x1_d_c,7315,Nikon,1x,1,T1150001,VB3,,Top,2of2,External,Tara,d,c
7316_T1150001_VB3_Top_2of2_Tara_1x1_l_c,7316,Nikon,1x,1,T1150001,VB3,,Top,2of2,External,Tara,l,c
7318_T1150001_VB5_Top_1of2_Tara_1x1_d_c,7318,Nikon,1x,1,T1150001,VB5,,Top,1of2,External,Tara,d,c
7319_T1150001_VB5_Top_1of2_Tara_1x1_l_c,7319,Nikon,1x,1,T1150001,VB5,,Top,1of2,External,Tara,l,c
7321_T1150001_VB5_Top_2of2_Tara_1x1_d_c,7321,Nikon,1x,1,T1150001,VB5,,Top,2of2,External,Tara,d,c
7322_T1150001_VB5_Top_2of2_Tara_1x1_l_c,7322,Nikon,1x,1,T1150001,VB5,,Top,2of2,External,Tara,l,c
7324_T1150001_VB5_Top_1of2_Tara_1x1_d_c,7324,Nikon,1x,1,T1150001,VB5,,Top,1of2,External,Tara,d,c
7325_T1150001_VB5_Top_1of2_Tara_1x1_l_c,7325,Nikon,1x,1,T1150001,VB5,,Top,1of2,External,Tara,l,c
7327_T1150001_VB5_Top_2of2_Tara_1x1_d_c,7327,Nikon,1x,1,T1150001,VB5,,Top,2of2,External,Tara,d,c
7328_T1150001_VB5_Top_2of2_Tara_1x1_l_c,7328,Nikon,1x,1,T1150001,VB5,,Top,2of2,External,Tara,l,c
7330_T1150001_VB5_Top_1of1_Tara_1x1_d_c,7330,Nikon,1x,1,T1150001,VB5,,Top,1of1,Solo,Tara,d,c
7331_T1150001_VB5_Top_1of1_Tara_1x1_l_c,7331,Nikon,1x,1,T1150001,VB5,,Top,1of1,Solo,Tara,l,c
7414_T1150003_VB12_Base_1of2_Tara_1x1_d_c,7414,Nikon,1x,1,T1150003,VB12,,Base,1of2,External,Tara,d,c
7415_T1150003_VB12_Base_1of2_Tara_1x1_l_c,7415,Nikon,1x,1,T1150003,VB12,,Base,1of2,External,Tara,l,c
7417_T1150003_VB12_Base_2of2_Tara_1x1_d_c,7417,Nikon,1x,1,T1150003,VB12,,Base,2of2,External,Tara,d,c
7418_T1150003_VB12_Base_2of2_Tara_1x1_l_c,7418,Nikon,1x,1,T1150003,VB12,,Base,2of2,External,Tara,l,c
7420_T1150003_VB12_Base_1of2_Tara_1x1_d_c,7420,Nikon,1x,1,T1150003,VB12,,Base,1of2,External,Tara,d,c
7421_T1150003_VB12_Base_1of2_Tara_1x1_l_c,7421,Nikon,1x,1,T1150003,VB12,,Base,1of2,External,Tara,l,c
7423_T1150003_VB12_Base_2of2_Tara_1x1_d_c,7423,Nikon,1x,1,T1150003,VB12,,Base,2of2,External,Tara,d,c
7424_T1150003_VB12_Base_2of2_Tara_1x1_l_c,7424,Nikon,1x,1,T1150003,VB12,,Base,2of2,External,Tara,l,c
7426_T1150003_VB11_Base_1of2_Tara_1x1_d_c,7426,Nikon,1x,1,T1150003,VB11,,Base,1of2,External,Tara,d,c
7427_T1150003_VB11_Base_1of2_Tara_1x1_l_c,7427,Nikon,1x,1,T1150003,VB11,,Base,1of2,External,Tara,l,c
7429_T1150003_VB11_Base_2of2_Tara_1x1_d_c,7429,Nikon,1x,1,T1150003,VB11,,Base,2of2,External,Tara,d,c
7430_T1150003_VB11_Base_2of2_Tara_1x1_l_c,7430,Nikon,1x,1,T1150003,VB11,,Base,2of2,External,Tara,l,c
7432_T1150003_VB10_Base_1of2_Tara_1x1_d_c,7432,Nikon,1x,1,T1150003,VB10,,Base,1of2,External,Tara,d,c
7433_T1150003_VB10_Base_1of2_Tara_1x1_l_c,7433,Nikon,1x,1,T1150003,VB10,,Base,1of2,External,Tara,l,c
7435_T1150003_VB10_Base_2of2_Tara_1x1_d_c,7435,Nikon,1x,1,T1150003,VB10,,Base,2of2,External,Tara,d,c
7436_T1150003_VB10_Base_2of2_Tara_1x1_l_c,7436,Nikon,1x,1,T1150003,VB10,,Base,2of2,External,Tara,l,c
7438_T1150003_VB10_Base_1of2_Tara_1x1_d_c,7438,Nikon,1x,1,T1150003,VB10,,Base,1of2,External,Tara,d,c
7439_T1150003_VB10_Base_1of2_Tara_1x1_l_c,7439,Nikon,1x,1,T1150003,VB10,,Base,1of2,External,Tara,l,c
7441_T1150003_VB7_Mid_1of2_Tara_1x1_d_c,7441,Nikon,1x,1,T1150003,VB7,,Mid,1of2,External,Tara,d,c
7442_T1150003_VB7_Mid_1of2_Tara_1x1_l_c,7442,Nikon,1x,1,T1150003,VB7,,Mid,1of2,External,Tara,l,c
7444_T1150003_VB7_Mid_2of2_Tara_1x1_d_c,7444,Nikon,1x,1,T1150003,VB7,,Mid,2of2,External,Tara,d,c
7445_T1150003_VB7_Mid_2of2_Tara_1x1_l_c,7445,Nikon,1x,1,T1150003,VB7,,Mid,2of2,External,Tara,l,c
7447_T1150003_VB7_Mid_1of2_Tara_1x1_d_c,7447,Nikon,1x,1,T1150003,VB7,,Mid,1of2,External,Tara,d,c
7448_T1150003_VB7_Mid_1of2_Tara_1x1_l_c,7448,Nikon,1x,1,T1150003,VB7,,Mid,1of2,External,Tara,l,c
7450_T1150003_VB7_Mid_2of2_Tara_1x1_d_c,7450,Nikon,1x,1,T1150003,VB7,,Mid,2of2,External,Tara,d,c
7451_T1150003_VB7_Mid_2of2_Tara_1x1_l_c,7451,Nikon,1x,1,T1150003,VB7,,Mid,2of2,External,Tara,l,c
7453_T1150003_VB7_Mid_1of2_Tara_1x1_d_c,7453,Nikon,1x,1,T1150003,VB7,,Mid,1of2,External,Tara,d,c
7454_T1150003_VB7_Mid_1of2_Tara_1x1_l_c,7454,Nikon,1x,1,T1150003,VB7,,Mid,1of2,External,Tara,l,c
7456_T1150003_VB7_Mid_2of2_Tara_1x1_d_c,7456,Nikon,1x,1,T1150003,VB7,,Mid,2of2,External,Tara,d,c
7457_T1150003_VB7_Mid_2of2_Tara_1x1_l_c,7457,Nikon,1x,1,T1150003,VB7,,Mid,2of2,External,Tara,l,c
7459_T1150003_VB7_Mid_1of2_Tara_1x1_d_c,7459,Nikon,1x,1,T1150003,VB7,,Mid,1of2,External,Tara,d,c
7460_T1150003_VB7_Mid_1of2_Tara_1x1_l_c,7460,Nikon,1x,1,T1150003,VB7,,Mid,1of2,External,Tara,l,c
7462_T1150003_VB7_Mid_1of2_Tara_1x1_d_c,7462,Nikon,1x,1,T1150003,VB7,,Mid,1of2,External,Tara,d,c
7463_T1150003_VB7_Mid_1of2_Tara_1x1_l_c,7463,Nikon,1x,1,T1150003,VB7,,Mid,1of2,External,Tara,l,c
7465_T1150003_VB7_Mid_2of2_Tara_1x1_d_c,7465,Nikon,1x,1,T1150003,VB7,,Mid,2of2,External,Tara,d,c
7466_T1150003_VB7_Mid_2of2_Tara_1x1_l_c,7466,Nikon,1x,1,T1150003,VB7,,Mid,2of2,External,Tara,l,c
7468_T1150003_-_Top_1of2_Tara_1x1_d_c,7468,Nikon,1x,1,T1150003,,,Top,1of2,External,Tara,d,c
7469_T1150003_-_Top_1of2_Tara_1x1_l_c,7469,Nikon,1x,1,T1150003,,,Top,1of2,External,Tara,l,c
7471_T1150003_-_Top_2of2_Tara_1x1_d_c,7471,Nikon,1x,1,T1150003,,,Top,2of2,External,Tara,d,c
7472_T1150003_-_Top_2of2_Tara_1x1_l_c,7472,Nikon,1x,1,T1150003,,,Top,2of2,External,Tara,l,c
7474_T1150003_-_Top_1of1_Tara_1x1_d_c,7474,Nikon,1x,1,T1150003,,,Top,1of1,Solo,Tara,d,c
7475_T1150003_-_Top_1of1_Tara_1x1_l_c,7475,Nikon,1x,1,T1150003,,,Top,1of1,Solo,Tara,l,c
7477_T1150003_-_Top_1of1_Tara_1x1_d_c,7477,Nikon,1x,1,T1150003,,,Top,1of1,Solo,Tara,d,c
7478_T1150003_-_Top_1of1_Tara_1x1_l_c,7478,Nikon,1x,1,T1150003,,,Top,1of1,Solo,Tara,l,c
7480_T1150003_VB2_Top_1of1_Tara_1x1_d_c,7480,Nikon,1x,1,T1150003,VB2,,Top,1of1,Solo,Tara,d,c
7481_T1150003_VB2_Top_1of1_Tara_1x1_l_c,7481,Nikon,1x,1,T1150003,VB2,,Top,1of1,Solo,Tara,l,c
7483_T1150003_VB2_Top_1of1_Tara_1x1_d_c,7483,Nikon,1x,1,T1150003,VB2,,Top,1of1,Solo,Tara,d,c
7484_T1150003_VB2_Top_1of1_Tara_1x1_l_c,7484,Nikon,1x,1,T1150003,VB2,,Top,1of1,Solo,Tara,l,c
7486_T1150003_VB3_Top_1of2_Tara_1x1_d_c,7486,Nikon,1x,1,T1150003,VB3,,Top,1of2,External,Tara,d,c
7487_T1150003_VB3_Top_1of2_Tara_1x1_l_c,7487,Nikon,1x,1,T1150003,VB3,,Top,1of2,External,Tara,l,c
7489_T1150003_VB3_Top_2of2_Tara_1x1_d_c,7489,Nikon,1x,1,T1150003,VB3,,Top,2of2,External,Tara,d,c
7490_T1150003_VB3_Top_2of2_Tara_1x1_l_c,7490,Nikon,1x,1,T1150003,VB3,,Top,2of2,External,Tara,l,c
7492_T1150003_VB3_Top_1of2_Tara_1x1_d_c,7492,Nikon,1x,1,T1150003,VB3,,Top,1of2,External,Tara,d,c
7493_T1150003_VB3_Top_1of2_Tara_1x1_l_c,7493,Nikon,1x,1,T1150003,VB3,,Top,1of2,External,Tara,l,c
7495_TRI11509_-_Base_1of2_Tara_1x1_d_glm,7495,Nikon,1x,1,TRI11509,-,,Base,1of2,External,Tara,d,glm
7496_TRI11509_-_Base_1of2_Tara_1x1_l_glm,7496,Nikon,1x,1,TRI11509,-,,Base,1of2,External,Tara,l,glm
7497_TRI11509_-_Base_2of2_Tara_1x1_d_glm,7497,Nikon,1x,1,TRI11509,-,,Base,2of2,External,Tara,d,glm
7498_TRI11509_-_Base_2of2_Tara_1x1_l_glm,7498,Nikon,1x,1,TRI11509,-,,Base,2of2,External,Tara,l,glm
7499_TRI11509_-_Base_1of2_Tara_1x1_d_glm,7499,Nikon,1x,1,TRI11509,-,,Base,1of2,External,Tara,d,glm
7500_TRI11509_-_Base_1of2_Tara_1x1_l_glm,7500,Nikon,1x,1,TRI11509,-,,Base,1of2,External,Tara,l,glm
7501_TRI11509_-_Base_2of2_Tara_1x1_d_glm,7501,Nikon,1x,1,TRI11509,-,,Base,2of2,External,Tara,d,glm
7502_TRI11509_-_Base_2of2_Tara_1x1_l_glm,7502,Nikon,1x,1,TRI11509,-,,Base,2of2,External,Tara,l,glm
7503_TRI11509_VB12_Base_1of2_Tara_1x1_d_glm,7503,Nikon,1x,1,TRI11509,VB12,,Base,1of2,External,Tara,d,glm
7504_TRI11509_VB12_Base_1of2_Tara_1x1_l_glm,7504,Nikon,1x,1,TRI11509,VB12,,Base,1of2,External,Tara,l,glm
7505_TRI11509_VB12_Base_2of2_Tara_1x1_d_glm,7505,Nikon,1x,1,TRI11509,VB12,,Base,2of2,External,Tara,d,glm
7506_TRI11509_VB12_Base_2of2_Tara_1x1_l_glm,7506,Nikon,1x,1,TRI11509,VB12,,Base,2of2,External,Tara,l,glm
7507_TRI11509_VB12_Base_1of1_Tara_1x1_d_glm,7507,Nikon,1x,1,TRI11509,VB12,,Base,1of1,Solo,Tara,d,glm
7508_TRI11509_VB12_Base_1of1_Tara_1x1_l_glm,7508,Nikon,1x,1,TRI11509,VB12,,Base,1of1,Solo,Tara,l,glm
7509_TRI11509_VB12_Base_1of1_Tara_1x1_d_glm,7509,Nikon,1x,1,TRI11509,VB12,,Base,1of1,Solo,Tara,d,glm
7510_TRI11509_VB12_Base_1of1_Tara_1x1_l_glm,7510,Nikon,1x,1,TRI11509,VB12,,Base,1of1,Solo,Tara,l,glm
7511_TRI11509_VB12_Base_1of2_Tara_1x1_d_glm,7511,Nikon,1x,1,TRI11509,VB12,,Base,1of2,External,Tara,d,glm
7512_TRI11509_VB12_Base_1of2_Tara_1x1_l_glm,7512,Nikon,1x,1,TRI11509,VB12,,Base,1of2,External,Tara,l,glm
7513_TRI11509_VB7_Mid_1of2_Tara_1x1_d_glm,7513,Nikon,1x,1,TRI11509,VB7,,Mid,1of2,External,Tara,d,glm
7514_TRI11509_VB7_Mid_1of2_Tara_1x1_l_glm,7514,Nikon,1x,1,TRI11509,VB7,,Mid,1of2,External,Tara,l,glm
7515_TRI11509_VB7_Mid_2of2_Tara_1x1_d_glm,7515,Nikon,1x,1,TRI11509,VB7,,Mid,2of2,External,Tara,d,glm
7516_TRI11509_VB7_Mid_2of2_Tara_1x1_l_glm,7516,Nikon,1x,1,TRI11509,VB7,,Mid,2of2,External,Tara,l,glm
7517_TRI11509_VB7_Mid_1of2_Tara_1x1_d_glm,7517,Nikon,1x,1,TRI11509,VB7,,Mid,1of2,External,Tara,d,glm
7518_TRI11509_VB7_Mid_1of2_Tara_1x1_l_glm,7518,Nikon,1x,1,TRI11509,VB7,,Mid,1of2,External,Tara,l,glm
7519_TRI11509_VB7_Mid_2of2_Tara_1x1_d_glm,7519,Nikon,1x,1,TRI11509,VB7,,Mid,2of2,External,Tara,d,glm
7520_TRI11509_VB7_Mid_2of2_Tara_1x1_l_glm,7520,Nikon,1x,1,TRI11509,VB7,,Mid,2of2,External,Tara,l,glm
7521_TRI11509_VB8_Mid_1of2_Tara_1x1_d_glm,7521,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,d,glm
7522_TRI11509_VB8_Mid_1of2_Tara_1x1_l_glm,7522,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,l,glm
7523_TRI11509_VB8_Mid_2of2_Tara_1x1_d_glm,7523,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,d,glm
7524_TRI11509_VB8_Mid_2of2_Tara_1x1_l_glm,7524,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,l,glm
7525_TRI11509_VB8_Mid_1of1_Tara_1x1_d_glm,7525,Nikon,1x,1,TRI11509,VB8,,Mid,1of1,Solo,Tara,d,glm
7526_TRI11509_VB8_Mid_1of1_Tara_1x1_l_glm,7526,Nikon,1x,1,TRI11509,VB8,,Mid,1of1,Solo,Tara,l,glm
7527_TRI11509_VB8_Mid_2of2_Tara_1x1_d_glm,7527,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,d,glm
7528_TRI11509_VB8_Mid_2of2_Tara_1x1_l_glm,7528,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,l,glm
7529_TRI11509_VB8_Mid_1of2_Tara_1x1_d_glm,7529,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,d,glm
7530_TRI11509_VB8_Mid_1of2_Tara_1x1_l_glm,7530,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,l,glm
7531_TRI11509_-_Top_1of1_Tara_1x1_d_glm,7531,Nikon,1x,1,TRI11509,-,,Top,1of1,Solo,Tara,d,glm
7532_TRI11509_-_Top_1of1_Tara_1x1_l_glm,7532,Nikon,1x,1,TRI11509,-,,Top,1of1,Solo,Tara,l,glm
7533_TRI11509_-_Top_1of2_Tara_1x1_d_glm,7533,Nikon,1x,1,TRI11509,-,,Top,1of2,External,Tara,d,glm
7534_TRI11509_-_Top_1of2_Tara_1x1_l_glm,7534,Nikon,1x,1,TRI11509,-,,Top,1of2,External,Tara,l,glm
7535_TRI11509_-_Top_2of2_Tara_1x1_d_glm,7535,Nikon,1x,1,TRI11509,-,,Top,2of2,External,Tara,d,glm
7536_TRI11509_-_Top_2of2_Tara_1x1_l_glm,7536,Nikon,1x,1,TRI11509,-,,Top,2of2,External,Tara,l,glm
7537_TRI11509_-_Top_1of2_Tara_1x1_d_glm,7537,Nikon,1x,1,TRI11509,-,,Top,1of2,External,Tara,d,glm
7538_TRI11509_-_Top_1of2_Tara_1x1_l_glm,7538,Nikon,1x,1,TRI11509,-,,Top,1of2,External,Tara,l,glm
7539_TRI11509_-_Top_2of2_Tara_1x1_d_glm,7539,Nikon,1x,1,TRI11509,-,,Top,2of2,External,Tara,d,glm
7540_TRI11509_-_Top_2of2_Tara_1x1_l_glm,7540,Nikon,1x,1,TRI11509,-,,Top,2of2,External,Tara,l,glm
7541_TRI11509_VB5_Top_1of2_Tara_1x1_d_glm,7541,Nikon,1x,1,TRI11509,VB5,,Top,1of2,External,Tara,d,glm
